speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
regcoo1,Tagua común,Fulica armillata,L8011828,SN Humedal Los Batros y Laguna Grande--Parque Humedal Los Batros,2024-08-07 15:43,1.0,-36.8352766,-73.1240323,True,False,False,S190593443,
whtgre3,Pimpollo común,Rollandia rolland,L8011828,SN Humedal Los Batros y Laguna Grande--Parque Humedal Los Batros,2024-08-07 15:43,1.0,-36.8352766,-73.1240323,True,False,False,S190593443,
categr1,Garza bueyera,Ardea ibis,L8011828,SN Humedal Los Batros y Laguna Grande--Parque Humedal Los Batros,2024-08-07 15:43,3.0,-36.8352766,-73.1240323,True,False,False,S190593443,
lakduc1,Pato rana de pico delgado,Oxyura vittata,L516506,Estero Cartagena--Desembocadura (Humedal Urbano),2024-08-07 15:19,3.0,-33.530377,-71.6023207,True,False,False,S190582936,
refcoo1,Tagua de frente roja,Fulica rufifrons,L516506,Estero Cartagena--Desembocadura (Humedal Urbano),2024-08-07 15:19,2.0,-33.530377,-71.6023207,True,False,False,S190582936,
colplo1,Chorlo de collar,Anarhynchus collaris,L516506,Estero Cartagena--Desembocadura (Humedal Urbano),2024-08-07 15:19,1.0,-33.530377,-71.6023207,True,False,False,S190582936,
truter,Gaviotín piquerito,Sterna trudeaui,L516506,Estero Cartagena--Desembocadura (Humedal Urbano),2024-08-07 15:19,1.0,-33.530377,-71.6023207,True,False,False,S190582936,
oashum1,Picaflor del norte,Rhodopis vesper,L33039070,"C-46, Freirina, Atacama, CL (-28,501, -71,136)",2024-08-07 14:45,1.0,-28.5012772,-71.1356552,True,False,True,S190903650,
rulowl1,Concón,Strix rufipes,L33974545,Fundo Escuadron,2024-08-07 14:45,1.0,-36.9519088,-73.1479117,True,False,True,S191357005,
shbmin1,Minero austral,Geositta antarctica,L35569395,"Vía sin nombre, Porvenir, Magallanes y la Antártica Chilena, CL (-53,073, -68,712)",2024-08-07 14:27,3.0,-53.0733635,-68.7120256,True,False,True,S190599860,
baisan,Playero de Baird,Calidris bairdii,L9203845,Humedal El Culebrón--Sector Baquedano,2024-08-07 14:22,2.0,-29.9634325,-71.3268902,True,False,False,S190580074,
auspar1,Cachaña,Enicognathus ferrugineus,L35563814,Poyo,2024-08-07 14:03,3.0,-42.2238183,-72.68977,True,False,True,S190576495,
whcpin,Pato gargantillo,Anas bahamensis,L27085670,Canchas inundables al sur de El Peral,2024-08-07 14:01,1.0,-33.5074282,-71.6065778,True,False,True,S190575583,
whwcoo1,Tagua chica,Fulica leucoptera,L27085670,Canchas inundables al sur de El Peral,2024-08-07 14:01,1.0,-33.5074282,-71.6065778,True,False,True,S190575583,
mallar3,Pato de collar,Anas platyrhynchos,L28183924,Universidad Austral de Chile - Muelle Miraflores,2024-08-07 13:56,3.0,-39.8321493,-73.2529077,True,True,False,S190575420,X
bawswa1,Golondrina de dorso negro,Pygochelidon cyanoleuca,L861844,Humedal Urbano Cartagena,2024-08-07 13:54,1.0,-33.5350454,-71.6022348,True,False,False,S190572688,
magpen1,Pingüino de Magallanes,Spheniscus magellanicus,L7988120,"Leñadura, Nuestra casa",2024-08-07 13:51,3.0,-53.2145727,-70.9476647,True,False,True,S190596638,
impcor1,Cormorán imperial,Leucocarbo atriceps,L7988120,"Leñadura, Nuestra casa",2024-08-07 13:51,50.0,-53.2145727,-70.9476647,True,False,True,S190596638,
bichaw4,Peuquito,Astur chilensis,L35562486,"Carretera Panamericana Sur, Chillán Viejo, Ñuble, CL (-36,645, -72,215)",2024-08-07 13:42,1.0,-36.6445185,-72.215434,True,False,True,S190571385,
torduc1,Pato cortacorrientes,Merganetta armata,L13196807,Río Paine--Cascada,2024-08-07 13:41,2.0,-50.9453854,-72.7916832,True,False,False,S192231248,
pibgre,Picurio,Podilymbus podiceps,L1020637,Brisa del Sol,2024-08-07 13:41,2.0,-36.7704412,-73.0698287,True,False,False,S190572376,
mosfin1,Yal común,Rhopospina fruticeti,L6333296,Cerro Renca,2024-08-07 12:48,2.0,-33.3921148,-70.7119936,True,False,False,S190584679,
andcon1,Cóndor,Vultur gryphus,L5191145,Universidad de Los Andes,2024-08-07 12:35,2.0,-33.4038685,-70.5068341,True,False,False,S190568843,
crgdov1,Tortolita quiguagua,Columbina cruziana,L570513,Chaca,2024-08-07 11:54,4.0,-18.8098946,-70.1537347,True,False,False,S190560121,
hoosis1,Jilguero peruano,Spinus magellanicus,L570513,Chaca,2024-08-07 11:54,2.0,-18.8098946,-70.1537347,True,False,False,S190560121,
chtsee1,Corbatita del norte,Sporophila telasco,L570513,Chaca,2024-08-07 11:54,1.0,-18.8098946,-70.1537347,True,False,False,S190560121,
dutcan1,Canastero chileno,Pseudasthenes humicola,L32536525,Bike Park Místico,2024-08-07 11:44,6.0,-34.2546207,-70.8785919,True,False,True,S190563516,
btsfin1,Platero,Rhopospina alaudina,L32536525,Bike Park Místico,2024-08-07 11:44,1.0,-34.2546207,-70.8785919,True,False,True,S190563516,
gregre1,Huala,Podiceps major,L2993752,PN Torres del Paine--Laguna Azul,2024-08-07 11:27,1.0,-50.8768989,-72.7341056,True,False,False,S192231269,
magwoo1,Carpintero negro,Campephilus magellanicus,L2993752,PN Torres del Paine--Laguna Azul,2024-08-07 11:27,4.0,-50.8768989,-72.7341056,True,False,False,S192231269,
guacor1,Guanay,Leucocarbo bougainvilliorum,L12541376,Playa Pullaullao,2024-08-07 11:25,1.0,-35.4064994,-72.4933463,True,False,False,S192808180,
gresht1,Mero grande,Agriornis lividus,L6333296,Cerro Renca,2024-08-07 11:25,1.0,-33.3921148,-70.7119936,True,False,False,S190577317,
aplfal,Halcón perdiguero,Falco femoralis,L35562330,"Santa Guillermina 229, Antofagasta CL-Región de Antofagasta -23.69746, -70.40785",2024-08-07 11:00,1.0,-23.697464,-70.407847,True,False,True,S190570746,
bthhue1,Hued-hued del sur,Pteroptochos tarnii,L12301561,Parque Llancahue--Sendero Lomas del Sol,2024-08-07 11:00,1.0,-39.8408447,-73.1290798,True,False,False,S190575113,
whttre2,Comesebo grande,Pygarrhichas albogularis,L35568111,"Panguipulli, Los Ríos, CL (-39.531, -72.279)",2024-08-07 11:00,2.0,-39.53091,-72.279115,True,False,True,S190594016,
blkski,Rayador,Rynchops niger,L13597216,SN Humedal Río Maipo--Pajonal y lagunas estacionales,2024-08-07 10:43,20.0,-33.6255746,-71.6253229,True,False,False,S190584924,
soater1,Gaviotín sudamericano,Sterna hirundinacea,L13597216,SN Humedal Río Maipo--Pajonal y lagunas estacionales,2024-08-07 10:43,6.0,-33.6255746,-71.6253229,True,False,False,S190584924,
dustap1,Churrín del norte,Scytalopus fuscus,L36579039,"3200 G-98-F, Las Cruces, Valparaíso, CL (-33.49, -71.62) Quebrada Los Canelos",2024-08-07 10:28,2.0,-33.4898895,-71.6197618,True,False,True,S195124097,
surfbi,Playero de las rompientes,Calidris virgata,L570152,Punta de Tralca,2024-08-07 10:22,23.0,-33.4268569,-71.7039871,True,False,False,S190570045,
humpen1,Pingüino de Humboldt,Spheniscus humboldti,L570152,Punta de Tralca,2024-08-07 10:22,1.0,-33.4268569,-71.7039871,True,False,False,S190570045,
sooshe,Fardela negra,Ardenna grisea,L570152,Punta de Tralca,2024-08-07 10:22,1.0,-33.4268569,-71.7039871,True,False,False,S190570045,
seacin1,Churrete costero,Cinclodes nigrofumosus,L570152,Punta de Tralca,2024-08-07 10:22,2.0,-33.4268569,-71.7039871,True,False,False,S190570045,
andavo1,Caití,Recurvirostra andina,L9502372,RN Los Flamencos--Laguna Chaxa (Parque Laguna),2024-08-07 10:21,6.0,-23.2878293,-68.1775689,True,False,False,S199132432,
punplo1,Chorlo de la puna,Anarhynchus alticola,L9502372,RN Los Flamencos--Laguna Chaxa (Parque Laguna),2024-08-07 10:21,6.0,-23.2878293,-68.1775689,True,False,False,S199132432,
andgul1,Gaviota andina,Chroicocephalus serranus,L9502372,RN Los Flamencos--Laguna Chaxa (Parque Laguna),2024-08-07 10:21,15.0,-23.2878293,-68.1775689,True,False,False,S199132432,
chifla1,Flamenco chileno,Phoenicopterus chilensis,L9502372,RN Los Flamencos--Laguna Chaxa (Parque Laguna),2024-08-07 10:21,40.0,-23.2878293,-68.1775689,True,False,False,S199132432,
andfla2,Parina grande,Phoenicoparrus andinus,L9502372,RN Los Flamencos--Laguna Chaxa (Parque Laguna),2024-08-07 10:21,150.0,-23.2878293,-68.1775689,True,False,False,S199132432,
jamfla1,Parina chica,Phoenicoparrus jamesi,L9502372,RN Los Flamencos--Laguna Chaxa (Parque Laguna),2024-08-07 10:21,3.0,-23.2878293,-68.1775689,True,False,False,S199132432,
magoys1,Pilpilén austral,Haematopus leucopodus,L2879941,Río Pelluco--Desembocadura,2024-08-07 09:35,10.0,-41.4878855,-72.9007137,True,False,False,S190584012,
sander,Playero blanco,Calidris alba,L504548,Estero Mantagua,2024-08-07 09:33,3.0,-32.8844165,-71.5067482,True,False,False,S190571672,
cawfin1,Yal austral,Melanodera melanodera,L35617659,Estancia María Beatriz,2024-08-07 09:30,4.0,-53.27661,-68.696653,True,False,True,S190801697,
yebfin1,Yal cordillerano,Melanodera xanthogramma,L35617659,Estancia María Beatriz,2024-08-07 09:30,20.0,-53.27661,-68.696653,True,False,True,S190801697,
grhowl2,Tucúquere,Bubo magellanicus,L9212935,Quintero--Potrero,2024-08-07 08:45,2.0,-32.8047357,-71.53865,True,False,False,S190601923,
commin1,Minero común,Geositta cunicularia,L9212935,Quintero--Potrero,2024-08-07 08:45,4.0,-32.8047357,-71.53865,True,False,False,S190601923,
ocftap1,Churrín de la Mocha,Eugralla paradoxa,L19677834,"5501687, Los Muermos CL-Los Lagos -41.45826, -73.49003",2024-08-07 04:50,1.0,-41.458259,-73.490032,True,False,True,S190601936,
eardov1,Tórtola,Zenaida auriculata,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2024-08-08 21:24,3.0,-33.3980197,-70.6022,True,False,False,S190721054,
spfgal1,Tagüita común,Porphyriops melanops,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2024-08-08 21:24,4.0,-33.3980197,-70.6022,True,False,False,S190721054,
neocor,Yeco,Nannopterum brasilianum,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2024-08-08 21:24,2.0,-33.3980197,-70.6022,True,False,False,S190721054,
snoegr,Garza chica,Egretta thula,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2024-08-08 21:24,1.0,-33.3980197,-70.6022,True,False,False,S190721054,
chicar1,Tiuque,Daptrius chimango,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2024-08-08 21:24,2.0,-33.3980197,-70.6022,True,False,False,S190721054,
monpar,Cotorra,Myiopsitta monachus,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2024-08-08 21:24,7.0,-33.3980197,-70.6022,True,False,False,S190721054,N
houwre4,Chercán común,Troglodytes musculus,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2024-08-08 21:24,2.0,-33.3980197,-70.6022,True,False,False,S190721054,
chimoc1,Tenca chilena,Mimus thenca,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2024-08-08 21:24,3.0,-33.3980197,-70.6022,True,False,False,S190721054,
rucspa1,Chincol,Zonotrichia capensis,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2024-08-08 21:24,4.0,-33.3980197,-70.6022,True,False,False,S190721054,
lotmea1,Loica común,Leistes loyca,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2024-08-08 21:24,3.0,-33.3980197,-70.6022,True,False,False,S190721054,
shicow,Mirlo común,Molothrus bonariensis,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2024-08-08 21:24,10.0,-33.3980197,-70.6022,True,False,False,S190721054,
ausbla1,Tordo,Curaeus curaeus,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2024-08-08 21:24,2.0,-33.3980197,-70.6022,True,False,False,S190721054,
yewbla2,Trile,Agelasticus thilius,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2024-08-08 21:24,12.0,-33.3980197,-70.6022,True,False,False,S190721054,
codfin1,Diuca común,Diuca diuca,L3481561,Parque Bicentenario de Vitacura (no contar cisnes),2024-08-08 21:24,2.0,-33.3980197,-70.6022,True,False,False,S190721054,
ameoys,Pilpilén común,Haematopus palliatus,L5114227,El Quisco--Quebrada las Petras,2024-08-08 21:01,2.0,-33.369826,-71.693201,True,False,False,S190721631,
soulap1,Queltehue común,Vanellus chilensis,L5114227,El Quisco--Quebrada las Petras,2024-08-08 21:01,3.0,-33.369826,-71.693201,True,False,False,S190721631,
kelgul,Gaviota dominicana,Larus dominicanus,L5114227,El Quisco--Quebrada las Petras,2024-08-08 21:01,3.0,-33.369826,-71.693201,True,False,False,S190721631,
austhr1,Zorzal patagónico,Turdus falcklandii,L5114227,El Quisco--Quebrada las Petras,2024-08-08 21:01,1.0,-33.369826,-71.693201,True,False,False,S190721631,
bcnher,Huairavo común,Nycticorax nycticorax,L35597160,"012 Ñielol, Temuco, Araucanía, CL (-38.724, -72.578)",2024-08-08 19:45,1.0,-38.7237709,-72.5784335,True,False,True,S190717411,
brnowl,Lechuza,Tyto furcata,L35597160,"012 Ñielol, Temuco, Araucanía, CL (-38.724, -72.578)",2024-08-08 19:45,1.0,-38.7237709,-72.5784335,True,False,True,S190717411,
bawnig1,Gallina ciega común,Systellura longirostris,L34768686,"480 Vallenar - Huasco, Freirina, Atacama, CL (-28,506, -71,092)",2024-08-08 19:28,2.0,-28.5064573,-71.0920867,True,False,True,S190904633,
rulowl1,Concón,Strix rufipes,L571105,MN Cerro Ñielol,2024-08-08 19:27,1.0,-38.7280913,-72.5881505,True,False,False,S190717452,
bkfibi1,Bandurria común,Theristicus melanopis,L27102511,Cabañas,2024-08-08 18:48,2.0,-39.8343042,-73.2524187,True,False,True,S190709494,
aupowl1,Chuncho austral,Glaucidium nana,L27102511,Cabañas,2024-08-08 18:48,1.0,-39.8343042,-73.2524187,True,False,True,S190709494,
chitin1,Perdiz chilena,Nothoprocta perdicaria,L35597173,"2262 Alta Cumbre, Temuco, Araucanía, CL (-38.748, -72.649)",2024-08-08 18:40,2.0,-38.7482317,-72.6489367,True,False,True,S190717468,
calqua,Codorniz,Callipepla californica,L34305281,Numpay,2024-08-08 18:38,36.0,-35.4908131,-71.7198348,True,False,True,S190708741,N
pigdov1,Tortolita cuyana,Columbina picui,L34305281,Numpay,2024-08-08 18:38,2.0,-35.4908131,-71.7198348,True,False,True,S190708741,
plurai1,Pidén común,Pardirallus sanguinolentus,L34305281,Numpay,2024-08-08 18:38,2.0,-35.4908131,-71.7198348,True,False,True,S190708741,
soasni3,Becacina común,Gallinago magellanica,L34305281,Numpay,2024-08-08 18:38,2.0,-35.4908131,-71.7198348,True,False,True,S190708741,
blkvul,Jote de cabeza negra,Coragyps atratus,L34305281,Numpay,2024-08-08 18:38,5.0,-35.4908131,-71.7198348,True,False,True,S190708741,
turvul,Jote de cabeza colorada,Cathartes aura,L34305281,Numpay,2024-08-08 18:38,2.0,-35.4908131,-71.7198348,True,False,True,S190708741,
whtkit,Bailarín,Elanus leucurus,L34305281,Numpay,2024-08-08 18:38,1.0,-35.4908131,-71.7198348,True,False,True,S190708741,
hrshaw,Peuco,Parabuteo unicinctus,L34305281,Numpay,2024-08-08 18:38,1.0,-35.4908131,-71.7198348,True,False,True,S190708741,
amekes,Cernícalo,Falco sparverius,L34305281,Numpay,2024-08-08 18:38,1.0,-35.4908131,-71.7198348,True,False,True,S190708741,
dustap1,Churrín del norte,Scytalopus fuscus,L34305281,Numpay,2024-08-08 18:38,1.0,-35.4908131,-71.7198348,True,False,True,S190708741,
fiediu1,Diucón,Pyrope pyrope,L34305281,Numpay,2024-08-08 18:38,1.0,-35.4908131,-71.7198348,True,False,True,S190708741,
chiswa1,Golondrina chilena,Tachycineta leucopyga,L34305281,Numpay,2024-08-08 18:38,2.0,-35.4908131,-71.7198348,True,False,True,S190708741,
houspa,Gorrión,Passer domesticus,L34305281,Numpay,2024-08-08 18:38,1.0,-35.4908131,-71.7198348,True,False,True,S190708741,N
blcsis2,Jilguero austral,Spinus barbatus,L34305281,Numpay,2024-08-08 18:38,25.0,-35.4908131,-71.7198348,True,False,True,S190708741,
rucdot1,Chorlo chileno,Zonibyx modestus,L4051381,Quillaipe,2024-08-08 18:19,5.0,-41.5307483,-72.7408648,True,False,False,S190722253,
whimbr,Zarapito común,Numenius phaeopus,L4051381,Quillaipe,2024-08-08 18:19,2.0,-41.5307483,-72.7408648,True,False,False,S190722253,
brhgul2,Gaviota cáhuil,Chroicocephalus maculipennis,L4051381,Quillaipe,2024-08-08 18:19,6.0,-41.5307483,-72.7408648,True,False,False,S190722253,
magtap1,Churrín del sur,Scytalopus magellanicus,L4051381,Quillaipe,2024-08-08 18:19,1.0,-41.5307483,-72.7408648,True,False,False,S190722253,
rutpla1,Rara,Phytotoma rara,L4051381,Quillaipe,2024-08-08 18:19,1.0,-41.5307483,-72.7408648,True,False,False,S190722253,
gryfin1,Chirihue común,Sicalis luteola,L28162730,Mi Ksa,2024-08-08 17:57,1.0,-33.6035209,-71.6093514,True,False,True,S190705101,
rocpig,Paloma doméstica,Columba livia,L3262953,Campus San Joaquín - PUC,2024-08-08 17:54,1.0,-33.4983087,-70.6105309,True,False,False,S190706931,N
chutap1,Chucao,Scelorchilus rubecula,L35597202,"S-318, Temuco, Araucanía, CL (-38.699, -72.621)",2024-08-08 17:54,1.0,-38.698895,-72.6205383,True,False,True,S190717596,
pasfin1,Cometocino patagónico,Phrygilus patagonicus,L35597202,"S-318, Temuco, Araucanía, CL (-38.699, -72.621)",2024-08-08 17:54,1.0,-38.698895,-72.6205383,True,False,True,S190717596,
rebhaw2,Aguilucho común,Geranoaetus polyosoma,L9085035,Los Lavaderos,2024-08-08 17:49,1.0,-31.6491115,-71.133213,True,False,False,S190704016,
burpar,Tricahue,Cyanoliseus patagonus,L16982740,"Población Santa Julia, Rancagua, O'Higgins, CL",2024-08-08 17:41,43.0,-34.1855112,-70.7572542,True,False,True,S190713015,
wepdov1,Paloma de alas blancas,Zenaida meloda,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,15.0,-18.4165392,-70.3224081,True,False,False,S192210381,
comgal1,Tagüita del norte,Gallinula galeata,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,50.0,-18.4165392,-70.3224081,True,False,False,S192210381,
lesyel,Pitotoy chico,Tringa flavipes,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,2.0,-18.4165392,-70.3224081,True,False,False,S192210381,
andgul1,Gaviota andina,Chroicocephalus serranus,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,2.0,-18.4165392,-70.3224081,True,False,False,S192210381,
grygul,Gaviota garuma,Leucophaeus modestus,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,1500.0,-18.4165392,-70.3224081,True,False,False,S192210381,
belgul,Gaviota peruana,Larus belcheri,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,100.0,-18.4165392,-70.3224081,True,False,False,S192210381,
blkski,Rayador,Rynchops niger,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,150.0,-18.4165392,-70.3224081,True,False,False,S192210381,
incter1,Gaviotín monja,Larosterna inca,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,50.0,-18.4165392,-70.3224081,True,False,False,S192210381,
eleter1,Gaviotín elegante,Thalasseus elegans,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,1.0,-18.4165392,-70.3224081,True,False,False,S192210381,
perboo1,Piquero de Humboldt,Sula variegata,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,50.0,-18.4165392,-70.3224081,True,False,False,S192210381,
punibi1,Cuervo de pantano de la puna,Plegadis ridgwayi,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,15.0,-18.4165392,-70.3224081,True,False,False,S192210381,
libher,Garza azul,Egretta caerulea,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,1.0,-18.4165392,-70.3224081,True,False,False,S192210381,
categr1,Garza bueyera,Ardea ibis,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,5.0,-18.4165392,-70.3224081,True,False,False,S192210381,
greegr,Garza grande,Ardea alba,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,2.0,-18.4165392,-70.3224081,True,False,False,S192210381,
perpel1,Pelícano de Humboldt,Pelecanus thagus,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,30.0,-18.4165392,-70.3224081,True,False,False,S192210381,
verfly,Saca-tu-real,Pyrocephalus rubinus,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,1.0,-18.4165392,-70.3224081,True,False,False,S192210381,
permea1,Loica peruana,Leistes bellicosus,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,6.0,-18.4165392,-70.3224081,True,False,False,S192210381,
cincon1,Comesebo chico,Conirostrum cinereum,L668852,Río Lluta--Desembocadura,2024-08-08 17:32,6.0,-18.4165392,-70.3224081,True,False,False,S192210381,
oashum1,Picaflor del norte,Rhodopis vesper,L3567486,Quebrada El Arrayán--La Villa,2024-08-08 17:27,1.0,-30.0041689,-71.0046551,True,False,True,S190712608,
y00678,Traro,Caracara plancus,L3567486,Quebrada El Arrayán--La Villa,2024-08-08 17:27,3.0,-30.0041689,-71.0046551,True,False,True,S190712608,
pmtspi1,Tijeral común,Leptasthenura aegithaloides,L3567486,Quebrada El Arrayán--La Villa,2024-08-08 17:27,1.0,-30.0041689,-71.0046551,True,False,True,S190712608,
tuttyr1,Cachudito común,Anairetes parulus,L3567486,Quebrada El Arrayán--La Villa,2024-08-08 17:27,1.0,-30.0041689,-71.0046551,True,False,True,S190712608,
dafgrt1,Dormilona tontita,Muscisaxicola maclovianus,L3567486,Quebrada El Arrayán--La Villa,2024-08-08 17:27,3.0,-30.0041689,-71.0046551,True,False,True,S190712608,
mosfin1,Yal común,Rhopospina fruticeti,L3567486,Quebrada El Arrayán--La Villa,2024-08-08 17:27,8.0,-30.0041689,-71.0046551,True,False,True,S190712608,
btsfin1,Platero,Rhopospina alaudina,L3567486,Quebrada El Arrayán--La Villa,2024-08-08 17:27,1.0,-30.0041689,-71.0046551,True,False,True,S190712608,
siltea1,Pato capuchino,Spatula versicolor,L673642,Río Elqui--Desembocadura,2024-08-08 17:18,2.0,-29.8933968,-71.2727094,True,False,False,S190704775,
refcoo1,Tagua de frente roja,Fulica rufifrons,L673642,Río Elqui--Desembocadura,2024-08-08 17:18,2.0,-29.8933968,-71.2727094,True,False,False,S190704775,
whwcoo1,Tagua chica,Fulica leucoptera,L673642,Río Elqui--Desembocadura,2024-08-08 17:18,1.0,-29.8933968,-71.2727094,True,False,False,S190704775,
blaoys1,Pilpilén negro,Haematopus ater,L673642,Río Elqui--Desembocadura,2024-08-08 17:18,43.0,-29.8933968,-71.2727094,True,True,False,S190704775,
colplo1,Chorlo de collar,Anarhynchus collaris,L673642,Río Elqui--Desembocadura,2024-08-08 17:18,1.0,-29.8933968,-71.2727094,True,False,False,S190704775,
rudtur,Playero vuelvepiedras,Arenaria interpres,L673642,Río Elqui--Desembocadura,2024-08-08 17:18,2.0,-29.8933968,-71.2727094,True,False,False,S190704775,
wrlrus1,Trabajador,Phleocryptes melanops,L673642,Río Elqui--Desembocadura,2024-08-08 17:18,1.0,-29.8933968,-71.2727094,True,False,False,S190704775,
uplgoo1,Caiquén,Chloephaga picta,L606243,Humedal Tres Puentes,2024-08-08 17:13,14.0,-53.1162328,-70.8813,True,False,False,S190696751,
creduc1,Pato juarjual,Lophonetta specularioides,L606243,Humedal Tres Puentes,2024-08-08 17:13,10.0,-53.1162328,-70.8813,True,False,False,S190696751,
regcoo1,Tagua común,Fulica armillata,L606243,Humedal Tres Puentes,2024-08-08 17:13,9.0,-53.1162328,-70.8813,True,False,False,S190696751,
magoys1,Pilpilén austral,Haematopus leucopodus,L606243,Humedal Tres Puentes,2024-08-08 17:13,6.0,-53.1162328,-70.8813,True,False,False,S190696751,
dolgul2,Gaviota austral,Leucophaeus scoresbii,L606243,Humedal Tres Puentes,2024-08-08 17:13,9.0,-53.1162328,-70.8813,True,False,False,S190696751,
chifla1,Flamenco chileno,Phoenicopterus chilensis,L606243,Humedal Tres Puentes,2024-08-08 17:13,13.0,-53.1162328,-70.8813,True,False,False,S190696751,
strwoo6,Carpinterito,Dryobates lignarius,L807764,Las Quemas Altas,2024-08-08 17:12,1.0,-40.6284479,-73.117919,True,False,False,S190708879,
slbpar1,Choroy,Enicognathus leptorhynchus,L807764,Las Quemas Altas,2024-08-08 17:12,2.0,-40.6284479,-73.117919,True,False,False,S190708879,
pattyr2,Viudita,Colorhamphus parvirostris,L807764,Las Quemas Altas,2024-08-08 17:12,2.0,-40.6284479,-73.117919,True,False,False,S190708879,
sedwre,Chercán de las vegas,Cistothorus platensis,L807764,Las Quemas Altas,2024-08-08 17:12,1.0,-40.6284479,-73.117919,True,False,False,S190708879,
commin1,Minero común,Geositta cunicularia,L35679354,"Vía sin nombre, Huasco, Atacama, CL (-28.487, -71.242)",2024-08-08 17:10,5.0,-28.48731,-71.24224,True,False,True,S191056969,
gramin1,Minero chico,Geositta maritima,L35679354,"Vía sin nombre, Huasco, Atacama, CL (-28.487, -71.242)",2024-08-08 17:10,1.0,-28.48731,-71.24224,True,False,True,S191056969,
gyhsif1,Cometocino de Gay,Phrygilus gayi,L35679354,"Vía sin nombre, Huasco, Atacama, CL (-28.487, -71.242)",2024-08-08 17:10,1.0,-28.48731,-71.24224,True,False,True,S191056969,
cosswa1,Cisne coscoroba,Coscoroba coscoroba,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2024-08-08 17:08,2.0,-36.7294982,-73.0922676,True,False,False,S190705491,
yebpin1,Pato jergón grande,Anas georgica,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2024-08-08 17:08,10.0,-36.7294982,-73.0922676,True,False,False,S190705491,
yebtea1,Pato jergón chico,Anas flavirostris,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2024-08-08 17:08,6.0,-36.7294982,-73.0922676,True,False,False,S190705491,
dowcra1,Burrito negruzco,Laterallus spilopterus,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2024-08-08 17:08,1.0,-36.7294982,-73.0922676,True,False,False,S190705491,
burowl,Pequén,Athene cunicularia,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2024-08-08 17:08,2.0,-36.7294982,-73.0922676,True,False,False,S190705491,
buwcin1,Churrete acanelado,Cinclodes fuscus,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2024-08-08 17:08,1.0,-36.7294982,-73.0922676,True,False,False,S190705491,
ausneg1,Colegial austral,Lessonia rufa,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2024-08-08 17:08,3.0,-36.7294982,-73.0922676,True,False,False,S190705491,
dabcin1,Churrete patagónico,Cinclodes patagonicus,L35597686,Fundo Curihuilo,2024-08-08 17:03,1.0,-40.3777765,-72.8981149,True,False,True,S190719543,
mallar3,Pato de collar,Anas platyrhynchos,L8219517,Parque Laguna Redonda,2024-08-08 17:00,1.0,-36.8126409,-73.0678811,True,True,False,S190725905,X
grbfir1,Picaflor chico,Sephanoides sephaniodes,L8219517,Parque Laguna Redonda,2024-08-08 17:00,1.0,-36.8126409,-73.0678811,True,False,False,S190725905,
pibgre,Picurio,Podilymbus podiceps,L8219517,Parque Laguna Redonda,2024-08-08 17:00,1.0,-36.8126409,-73.0678811,True,False,False,S190725905,
gregre1,Huala,Podiceps major,L8219517,Parque Laguna Redonda,2024-08-08 17:00,1.0,-36.8126409,-73.0678811,True,False,False,S190725905,
